HotelName,HotelPrice,HotelLink
帕菲公寓(广州萝岗香雪地铁站店),¥181起,/hotel/hoteldetail?hotelId=93674279&inDate=2022-07-25&outDate=2022-07-26&traceToken=%7C%2a%7CcityId%3A2001%7C%2a%7CqId%3A8c413be0-3f26-4a7e-a1aa-67cc5204dafa%7C%2a%7Cst%3Acity%7C%2a%7CsId%3A2001%7C%2a%7Cscene_ids%3A0%7C%2a%7Cpos%3A10%7C%2a%7ChId%3A93674279%7C%2a%7CTp%3Adefault%7C%2a%7Cpage_index%3A48%7C%2a%7Cpage_size%3A20%7C%2a%7C
雅斯特国际(广州鹤龙店),¥259起,/hotel/hoteldetail?hotelId=94075555&inDate=2022-07-25&outDate=2022-07-26&traceToken=%7C%2a%7CcityId%3A2001%7C%2a%7CqId%3A8c413be0-3f26-4a7e-a1aa-67cc5204dafa%7C%2a%7Cst%3Acity%7C%2a%7CsId%3A2001%7C%2a%7Cscene_ids%3A0%7C%2a%7Cpos%3A11%7C%2a%7ChId%3A94075555%7C%2a%7CTp%3Adefault%7C%2a%7Cpage_index%3A48%7C%2a%7Cpage_size%3A20%7C%2a%7C
逸品宾阁酒店公寓(广州琶洲会展中心店),¥446起,/hotel/hoteldetail?hotelId=93692661&inDate=2022-07-25&outDate=2022-07-26&traceToken=%7C%2a%7CcityId%3A2001%7C%2a%7CqId%3A8c413be0-3f26-4a7e-a1aa-67cc5204dafa%7C%2a%7Cst%3Acity%7C%2a%7CsId%3A2001%7C%2a%7Cscene_ids%3A0%7C%2a%7Cpos%3A12%7C%2a%7ChId%3A93692661%7C%2a%7CTp%3Adefault%7C%2a%7Cpage_index%3A48%7C%2a%7Cpage_size%3A20%7C%2a%7C
途寓精选公寓(广州北京路越秀时光店),¥311起,/hotel/hoteldetail?hotelId=92332104&inDate=2022-07-25&outDate=2022-07-26&traceToken=%7C%2a%7CcityId%3A2001%7C%2a%7CqId%3A8c413be0-3f26-4a7e-a1aa-67cc5204dafa%7C%2a%7Cst%3Acity%7C%2a%7CsId%3A2001%7C%2a%7Cscene_ids%3A0%7C%2a%7Cpos%3A13%7C%2a%7ChId%3A92332104%7C%2a%7CTp%3Adefault%7C%2a%7Cpage_index%3A48%7C%2a%7Cpage_size%3A20%7C%2a%7C
紫薇酒店(广州融创文旅城店),¥192起,/hotel/hoteldetail?hotelId=32001588&inDate=2022-07-25&outDate=2022-07-26&traceToken=%7C%2a%7CcityId%3A2001%7C%2a%7CqId%3A8c413be0-3f26-4a7e-a1aa-67cc5204dafa%7C%2a%7Cst%3Acity%7C%2a%7CsId%3A2001%7C%2a%7Cscene_ids%3A0%7C%2a%7Cpos%3A14%7C%2a%7ChId%3A32001588%7C%2a%7CTp%3Adefault%7C%2a%7Cpage_index%3A48%7C%2a%7Cpage_size%3A20%7C%2a%7C
维也纳酒店(广州永和开发区店),¥267起,/hotel/hoteldetail?hotelId=60892636&inDate=2022-07-25&outDate=2022-07-26&traceToken=%7C%2a%7CcityId%3A2001%7C%2a%7CqId%3A8c413be0-3f26-4a7e-a1aa-67cc5204dafa%7C%2a%7Cst%3Acity%7C%2a%7CsId%3A2001%7C%2a%7Cscene_ids%3A0%7C%2a%7Cpos%3A15%7C%2a%7ChId%3A60892636%7C%2a%7CTp%3Adefault%7C%2a%7Cpage_index%3A48%7C%2a%7Cpage_size%3A20%7C%2a%7C
乐尔曼酒店公寓(广州南浦地铁站店),¥246起,/hotel/hoteldetail?hotelId=92621796&inDate=2022-07-25&outDate=2022-07-26&traceToken=%7C%2a%7CcityId%3A2001%7C%2a%7CqId%3A8c413be0-3f26-4a7e-a1aa-67cc5204dafa%7C%2a%7Cst%3Acity%7C%2a%7CsId%3A2001%7C%2a%7Cscene_ids%3A0%7C%2a%7Cpos%3A16%7C%2a%7ChId%3A92621796%7C%2a%7CTp%3Adefault%7C%2a%7Cpage_index%3A48%7C%2a%7Cpage_size%3A20%7C%2a%7C
广州圣瑞服务公寓,¥531起,/hotel/hoteldetail?hotelId=92548575&inDate=2022-07-25&outDate=2022-07-26&traceToken=%7C%2a%7CcityId%3A2001%7C%2a%7CqId%3A8c413be0-3f26-4a7e-a1aa-67cc5204dafa%7C%2a%7Cst%3Acity%7C%2a%7CsId%3A2001%7C%2a%7Cscene_ids%3A0%7C%2a%7Cpos%3A17%7C%2a%7ChId%3A92548575%7C%2a%7CTp%3Adefault%7C%2a%7Cpage_index%3A48%7C%2a%7Cpage_size%3A20%7C%2a%7C
广州珠江新城丽舍国际公寓,¥516起,/hotel/hoteldetail?hotelId=60595090&inDate=2022-07-25&outDate=2022-07-26&traceToken=%7C%2a%7CcityId%3A2001%7C%2a%7CqId%3A8c413be0-3f26-4a7e-a1aa-67cc5204dafa%7C%2a%7Cst%3Acity%7C%2a%7CsId%3A2001%7C%2a%7Cscene_ids%3A0%7C%2a%7Cpos%3A18%7C%2a%7ChId%3A60595090%7C%2a%7CTp%3Adefault%7C%2a%7Cpage_index%3A48%7C%2a%7Cpage_size%3A20%7C%2a%7C
麗枫酒店(广州琶洲新港东地铁站店),¥440起,/hotel/hoteldetail?hotelId=42001283&inDate=2022-07-25&outDate=2022-07-26&traceToken=%7C%2a%7CcityId%3A2001%7C%2a%7CqId%3A8c413be0-3f26-4a7e-a1aa-67cc5204dafa%7C%2a%7Cst%3Acity%7C%2a%7CsId%3A2001%7C%2a%7Cscene_ids%3A0%7C%2a%7Cpos%3A19%7C%2a%7ChId%3A42001283%7C%2a%7CTp%3Adefault%7C%2a%7Cpage_index%3A48%7C%2a%7Cpage_size%3A20%7C%2a%7C
广州华工大学城中心酒店,¥380起,/hotel/hoteldetail?hotelId=42001198&inDate=2022-07-25&outDate=2022-07-26&traceToken=%7C%2a%7CcityId%3A2001%7C%2a%7CqId%3A8c413be0-3f26-4a7e-a1aa-67cc5204dafa%7C%2a%7Cst%3Acity%7C%2a%7CsId%3A2001%7C%2a%7Cscene_ids%3A0%7C%2a%7Cpos%3A0%7C%2a%7ChId%3A42001198%7C%2a%7CTp%3Adefault%7C%2a%7Cpage_index%3A50%7C%2a%7Cpage_size%3A20%7C%2a%7C
如家酒店(广州三元里店),¥112起,/hotel/hoteldetail?hotelId=22001094&inDate=2022-07-25&outDate=2022-07-26&traceToken=%7C%2a%7CcityId%3A2001%7C%2a%7CqId%3A8c413be0-3f26-4a7e-a1aa-67cc5204dafa%7C%2a%7Cst%3Acity%7C%2a%7CsId%3A2001%7C%2a%7Cscene_ids%3A0%7C%2a%7Cpos%3A1%7C%2a%7ChId%3A22001094%7C%2a%7CTp%3Adefault%7C%2a%7Cpage_index%3A50%7C%2a%7Cpage_size%3A20%7C%2a%7C
广州奈思酒店式公寓(天河智慧城地铁站店),¥244起,/hotel/hoteldetail?hotelId=60583559&inDate=2022-07-25&outDate=2022-07-26&traceToken=%7C%2a%7CcityId%3A2001%7C%2a%7CqId%3A8c413be0-3f26-4a7e-a1aa-67cc5204dafa%7C%2a%7Cst%3Acity%7C%2a%7CsId%3A2001%7C%2a%7Cscene_ids%3A0%7C%2a%7Cpos%3A2%7C%2a%7ChId%3A60583559%7C%2a%7CTp%3Adefault%7C%2a%7Cpage_index%3A50%7C%2a%7Cpage_size%3A20%7C%2a%7C
文星酒店(广州京溪南方医院地铁站店),¥208起,/hotel/hoteldetail?hotelId=90220713&inDate=2022-07-25&outDate=2022-07-26&traceToken=%7C%2a%7CcityId%3A2001%7C%2a%7CqId%3A8c413be0-3f26-4a7e-a1aa-67cc5204dafa%7C%2a%7Cst%3Acity%7C%2a%7CsId%3A2001%7C%2a%7Cscene_ids%3A0%7C%2a%7Cpos%3A3%7C%2a%7ChId%3A90220713%7C%2a%7CTp%3Adefault%7C%2a%7Cpage_index%3A50%7C%2a%7Cpage_size%3A20%7C%2a%7C
阳光国际酒店公寓(广州北京路金润铂宫店),¥328起,/hotel/hoteldetail?hotelId=52001331&inDate=2022-07-25&outDate=2022-07-26&traceToken=%7C%2a%7CcityId%3A2001%7C%2a%7CqId%3A8c413be0-3f26-4a7e-a1aa-67cc5204dafa%7C%2a%7Cst%3Acity%7C%2a%7CsId%3A2001%7C%2a%7Cscene_ids%3A0%7C%2a%7Cpos%3A4%7C%2a%7ChId%3A52001331%7C%2a%7CTp%3Adefault%7C%2a%7Cpage_index%3A50%7C%2a%7Cpage_size%3A20%7C%2a%7C
全季酒店(广州天河北路店),¥343起,/hotel/hoteldetail?hotelId=02001162&inDate=2022-07-25&outDate=2022-07-26&traceToken=%7C%2a%7CcityId%3A2001%7C%2a%7CqId%3A8c413be0-3f26-4a7e-a1aa-67cc5204dafa%7C%2a%7Cst%3Acity%7C%2a%7CsId%3A2001%7C%2a%7Cscene_ids%3A0%7C%2a%7Cpos%3A5%7C%2a%7ChId%3A2001162%7C%2a%7CTp%3Adefault%7C%2a%7Cpage_index%3A50%7C%2a%7Cpage_size%3A20%7C%2a%7C
卡尔曼国际公寓(广州芳村地铁站店),¥150起,/hotel/hoteldetail?hotelId=93675696&inDate=2022-07-25&outDate=2022-07-26&traceToken=%7C%2a%7CcityId%3A2001%7C%2a%7CqId%3A8c413be0-3f26-4a7e-a1aa-67cc5204dafa%7C%2a%7Cst%3Acity%7C%2a%7CsId%3A2001%7C%2a%7Cscene_ids%3A0%7C%2a%7Cpos%3A6%7C%2a%7ChId%3A93675696%7C%2a%7CTp%3Adefault%7C%2a%7Cpage_index%3A50%7C%2a%7Cpage_size%3A20%7C%2a%7C
吉祥公寓(广州大塘地铁站店),¥155起,/hotel/hoteldetail?hotelId=92443564&inDate=2022-07-25&outDate=2022-07-26&traceToken=%7C%2a%7CcityId%3A2001%7C%2a%7CqId%3A8c413be0-3f26-4a7e-a1aa-67cc5204dafa%7C%2a%7Cst%3Acity%7C%2a%7CsId%3A2001%7C%2a%7Cscene_ids%3A0%7C%2a%7Cpos%3A7%7C%2a%7ChId%3A92443564%7C%2a%7CTp%3Adefault%7C%2a%7Cpage_index%3A50%7C%2a%7Cpage_size%3A20%7C%2a%7C
广州景陇星空主题酒店,¥151起,/hotel/hoteldetail?hotelId=92419766&inDate=2022-07-25&outDate=2022-07-26&traceToken=%7C%2a%7CcityId%3A2001%7C%2a%7CqId%3A8c413be0-3f26-4a7e-a1aa-67cc5204dafa%7C%2a%7Cst%3Acity%7C%2a%7CsId%3A2001%7C%2a%7Cscene_ids%3A0%7C%2a%7Cpos%3A8%7C%2a%7ChId%3A92419766%7C%2a%7CTp%3Adefault%7C%2a%7Cpage_index%3A50%7C%2a%7Cpage_size%3A20%7C%2a%7C
粤巢至尊酒店(广州新塘机场快线候机楼店),¥129起,/hotel/hoteldetail?hotelId=92794599&inDate=2022-07-25&outDate=2022-07-26&traceToken=%7C%2a%7CcityId%3A2001%7C%2a%7CqId%3A8c413be0-3f26-4a7e-a1aa-67cc5204dafa%7C%2a%7Cst%3Acity%7C%2a%7CsId%3A2001%7C%2a%7Cscene_ids%3A0%7C%2a%7Cpos%3A9%7C%2a%7ChId%3A92794599%7C%2a%7CTp%3Adefault%7C%2a%7Cpage_index%3A50%7C%2a%7Cpage_size%3A20%7C%2a%7C
广州彼家公寓,¥883起,/hotel/hoteldetail?hotelId=63519247&inDate=2022-07-25&outDate=2022-07-26&traceToken=%7C%2a%7CcityId%3A2001%7C%2a%7CqId%3A8c413be0-3f26-4a7e-a1aa-67cc5204dafa%7C%2a%7Cst%3Acity%7C%2a%7CsId%3A2001%7C%2a%7Cscene_ids%3A0%7C%2a%7Cpos%3A10%7C%2a%7ChId%3A63519247%7C%2a%7CTp%3Adefault%7C%2a%7Cpage_index%3A50%7C%2a%7Cpage_size%3A20%7C%2a%7C
宿云雅居国际公寓(广州北京路捷登都会店),¥340起,/hotel/hoteldetail?hotelId=65129207&inDate=2022-07-25&outDate=2022-07-26&traceToken=%7C%2a%7CcityId%3A2001%7C%2a%7CqId%3A8c413be0-3f26-4a7e-a1aa-67cc5204dafa%7C%2a%7Cst%3Acity%7C%2a%7CsId%3A2001%7C%2a%7Cscene_ids%3A0%7C%2a%7Cpos%3A11%7C%2a%7ChId%3A65129207%7C%2a%7CTp%3Adefault%7C%2a%7Cpage_index%3A50%7C%2a%7Cpage_size%3A20%7C%2a%7C
城市便捷酒店(广州石沙路石井地铁站店),¥144起,/hotel/hoteldetail?hotelId=90668771&inDate=2022-07-25&outDate=2022-07-26&traceToken=%7C%2a%7CcityId%3A2001%7C%2a%7CqId%3A8c413be0-3f26-4a7e-a1aa-67cc5204dafa%7C%2a%7Cst%3Acity%7C%2a%7CsId%3A2001%7C%2a%7Cscene_ids%3A0%7C%2a%7Cpos%3A12%7C%2a%7ChId%3A90668771%7C%2a%7CTp%3Adefault%7C%2a%7Cpage_index%3A50%7C%2a%7Cpage_size%3A20%7C%2a%7C
易成国际公寓(广州北京路公园前地铁站店),¥317起,/hotel/hoteldetail?hotelId=92143954&inDate=2022-07-25&outDate=2022-07-26&traceToken=%7C%2a%7CcityId%3A2001%7C%2a%7CqId%3A8c413be0-3f26-4a7e-a1aa-67cc5204dafa%7C%2a%7Cst%3Acity%7C%2a%7CsId%3A2001%7C%2a%7Cscene_ids%3A0%7C%2a%7Cpos%3A13%7C%2a%7ChId%3A92143954%7C%2a%7CTp%3Adefault%7C%2a%7Cpage_index%3A50%7C%2a%7Cpage_size%3A20%7C%2a%7C
梵源酒店(广州珠江新城店),¥415起,/hotel/hoteldetail?hotelId=12001365&inDate=2022-07-25&outDate=2022-07-26&traceToken=%7C%2a%7CcityId%3A2001%7C%2a%7CqId%3A8c413be0-3f26-4a7e-a1aa-67cc5204dafa%7C%2a%7Cst%3Acity%7C%2a%7CsId%3A2001%7C%2a%7Cscene_ids%3A0%7C%2a%7Cpos%3A14%7C%2a%7ChId%3A12001365%7C%2a%7CTp%3Adefault%7C%2a%7Cpage_index%3A50%7C%2a%7Cpage_size%3A20%7C%2a%7C
文星酒店(广州新市百信广场店),¥128起,/hotel/hoteldetail?hotelId=91087332&inDate=2022-07-25&outDate=2022-07-26&traceToken=%7C%2a%7CcityId%3A2001%7C%2a%7CqId%3A8c413be0-3f26-4a7e-a1aa-67cc5204dafa%7C%2a%7Cst%3Acity%7C%2a%7CsId%3A2001%7C%2a%7Cscene_ids%3A0%7C%2a%7Cpos%3A15%7C%2a%7ChId%3A91087332%7C%2a%7CTp%3Adefault%7C%2a%7Cpage_index%3A50%7C%2a%7Cpage_size%3A20%7C%2a%7C
广州航程无忧(新白云国际机场一店),¥93起,/hotel/hoteldetail?hotelId=92829805&inDate=2022-07-25&outDate=2022-07-26&traceToken=%7C%2a%7CcityId%3A2001%7C%2a%7CqId%3A8c413be0-3f26-4a7e-a1aa-67cc5204dafa%7C%2a%7Cst%3Acity%7C%2a%7CsId%3A2001%7C%2a%7Cscene_ids%3A0%7C%2a%7Cpos%3A16%7C%2a%7ChId%3A92829805%7C%2a%7CTp%3Adefault%7C%2a%7Cpage_index%3A50%7C%2a%7Cpage_size%3A20%7C%2a%7C
广州品晶铂林国际公寓,¥304起,/hotel/hoteldetail?hotelId=42001504&inDate=2022-07-25&outDate=2022-07-26&traceToken=%7C%2a%7CcityId%3A2001%7C%2a%7CqId%3A8c413be0-3f26-4a7e-a1aa-67cc5204dafa%7C%2a%7Cst%3Acity%7C%2a%7CsId%3A2001%7C%2a%7Cscene_ids%3A0%7C%2a%7Cpos%3A17%7C%2a%7ChId%3A42001504%7C%2a%7CTp%3Adefault%7C%2a%7Cpage_index%3A50%7C%2a%7Cpage_size%3A20%7C%2a%7C
友和酒店(广州东站店),¥553起,/hotel/hoteldetail?hotelId=52001101&inDate=2022-07-25&outDate=2022-07-26&traceToken=%7C%2a%7CcityId%3A2001%7C%2a%7CqId%3A8c413be0-3f26-4a7e-a1aa-67cc5204dafa%7C%2a%7Cst%3Acity%7C%2a%7CsId%3A2001%7C%2a%7Cscene_ids%3A0%7C%2a%7Cpos%3A18%7C%2a%7ChId%3A52001101%7C%2a%7CTp%3Adefault%7C%2a%7Cpage_index%3A50%7C%2a%7Cpage_size%3A20%7C%2a%7C
微八逸居酒店(广州火车站店),¥224起,/hotel/hoteldetail?hotelId=02001093&inDate=2022-07-25&outDate=2022-07-26&traceToken=%7C%2a%7CcityId%3A2001%7C%2a%7CqId%3A8c413be0-3f26-4a7e-a1aa-67cc5204dafa%7C%2a%7Cst%3Acity%7C%2a%7CsId%3A2001%7C%2a%7Cscene_ids%3A0%7C%2a%7Cpos%3A19%7C%2a%7ChId%3A2001093%7C%2a%7CTp%3Adefault%7C%2a%7Cpage_index%3A50%7C%2a%7Cpage_size%3A20%7C%2a%7C
广州华工大学城中心酒店,¥380起,/hotel/hoteldetail?hotelId=42001198&inDate=2022-07-25&outDate=2022-07-26&traceToken=%7C%2a%7CcityId%3A2001%7C%2a%7CqId%3A8c413be0-3f26-4a7e-a1aa-67cc5204dafa%7C%2a%7Cst%3Acity%7C%2a%7CsId%3A2001%7C%2a%7Cscene_ids%3A0%7C%2a%7Cpos%3A0%7C%2a%7ChId%3A42001198%7C%2a%7CTp%3Adefault%7C%2a%7Cpage_index%3A50%7C%2a%7Cpage_size%3A20%7C%2a%7C
如家酒店(广州三元里店),¥112起,/hotel/hoteldetail?hotelId=22001094&inDate=2022-07-25&outDate=2022-07-26&traceToken=%7C%2a%7CcityId%3A2001%7C%2a%7CqId%3A8c413be0-3f26-4a7e-a1aa-67cc5204dafa%7C%2a%7Cst%3Acity%7C%2a%7CsId%3A2001%7C%2a%7Cscene_ids%3A0%7C%2a%7Cpos%3A1%7C%2a%7ChId%3A22001094%7C%2a%7CTp%3Adefault%7C%2a%7Cpage_index%3A50%7C%2a%7Cpage_size%3A20%7C%2a%7C
广州奈思酒店式公寓(天河智慧城地铁站店),¥244起,/hotel/hoteldetail?hotelId=60583559&inDate=2022-07-25&outDate=2022-07-26&traceToken=%7C%2a%7CcityId%3A2001%7C%2a%7CqId%3A8c413be0-3f26-4a7e-a1aa-67cc5204dafa%7C%2a%7Cst%3Acity%7C%2a%7CsId%3A2001%7C%2a%7Cscene_ids%3A0%7C%2a%7Cpos%3A2%7C%2a%7ChId%3A60583559%7C%2a%7CTp%3Adefault%7C%2a%7Cpage_index%3A50%7C%2a%7Cpage_size%3A20%7C%2a%7C
文星酒店(广州京溪南方医院地铁站店),¥208起,/hotel/hoteldetail?hotelId=90220713&inDate=2022-07-25&outDate=2022-07-26&traceToken=%7C%2a%7CcityId%3A2001%7C%2a%7CqId%3A8c413be0-3f26-4a7e-a1aa-67cc5204dafa%7C%2a%7Cst%3Acity%7C%2a%7CsId%3A2001%7C%2a%7Cscene_ids%3A0%7C%2a%7Cpos%3A3%7C%2a%7ChId%3A90220713%7C%2a%7CTp%3Adefault%7C%2a%7Cpage_index%3A50%7C%2a%7Cpage_size%3A20%7C%2a%7C
阳光国际酒店公寓(广州北京路金润铂宫店),¥328起,/hotel/hoteldetail?hotelId=52001331&inDate=2022-07-25&outDate=2022-07-26&traceToken=%7C%2a%7CcityId%3A2001%7C%2a%7CqId%3A8c413be0-3f26-4a7e-a1aa-67cc5204dafa%7C%2a%7Cst%3Acity%7C%2a%7CsId%3A2001%7C%2a%7Cscene_ids%3A0%7C%2a%7Cpos%3A4%7C%2a%7ChId%3A52001331%7C%2a%7CTp%3Adefault%7C%2a%7Cpage_index%3A50%7C%2a%7Cpage_size%3A20%7C%2a%7C
全季酒店(广州天河北路店),¥343起,/hotel/hoteldetail?hotelId=02001162&inDate=2022-07-25&outDate=2022-07-26&traceToken=%7C%2a%7CcityId%3A2001%7C%2a%7CqId%3A8c413be0-3f26-4a7e-a1aa-67cc5204dafa%7C%2a%7Cst%3Acity%7C%2a%7CsId%3A2001%7C%2a%7Cscene_ids%3A0%7C%2a%7Cpos%3A5%7C%2a%7ChId%3A2001162%7C%2a%7CTp%3Adefault%7C%2a%7Cpage_index%3A50%7C%2a%7Cpage_size%3A20%7C%2a%7C
卡尔曼国际公寓(广州芳村地铁站店),¥150起,/hotel/hoteldetail?hotelId=93675696&inDate=2022-07-25&outDate=2022-07-26&traceToken=%7C%2a%7CcityId%3A2001%7C%2a%7CqId%3A8c413be0-3f26-4a7e-a1aa-67cc5204dafa%7C%2a%7Cst%3Acity%7C%2a%7CsId%3A2001%7C%2a%7Cscene_ids%3A0%7C%2a%7Cpos%3A6%7C%2a%7ChId%3A93675696%7C%2a%7CTp%3Adefault%7C%2a%7Cpage_index%3A50%7C%2a%7Cpage_size%3A20%7C%2a%7C
吉祥公寓(广州大塘地铁站店),¥155起,/hotel/hoteldetail?hotelId=92443564&inDate=2022-07-25&outDate=2022-07-26&traceToken=%7C%2a%7CcityId%3A2001%7C%2a%7CqId%3A8c413be0-3f26-4a7e-a1aa-67cc5204dafa%7C%2a%7Cst%3Acity%7C%2a%7CsId%3A2001%7C%2a%7Cscene_ids%3A0%7C%2a%7Cpos%3A7%7C%2a%7ChId%3A92443564%7C%2a%7CTp%3Adefault%7C%2a%7Cpage_index%3A50%7C%2a%7Cpage_size%3A20%7C%2a%7C
广州景陇星空主题酒店,¥151起,/hotel/hoteldetail?hotelId=92419766&inDate=2022-07-25&outDate=2022-07-26&traceToken=%7C%2a%7CcityId%3A2001%7C%2a%7CqId%3A8c413be0-3f26-4a7e-a1aa-67cc5204dafa%7C%2a%7Cst%3Acity%7C%2a%7CsId%3A2001%7C%2a%7Cscene_ids%3A0%7C%2a%7Cpos%3A8%7C%2a%7ChId%3A92419766%7C%2a%7CTp%3Adefault%7C%2a%7Cpage_index%3A50%7C%2a%7Cpage_size%3A20%7C%2a%7C
粤巢至尊酒店(广州新塘机场快线候机楼店),¥129起,/hotel/hoteldetail?hotelId=92794599&inDate=2022-07-25&outDate=2022-07-26&traceToken=%7C%2a%7CcityId%3A2001%7C%2a%7CqId%3A8c413be0-3f26-4a7e-a1aa-67cc5204dafa%7C%2a%7Cst%3Acity%7C%2a%7CsId%3A2001%7C%2a%7Cscene_ids%3A0%7C%2a%7Cpos%3A9%7C%2a%7ChId%3A92794599%7C%2a%7CTp%3Adefault%7C%2a%7Cpage_index%3A50%7C%2a%7Cpage_size%3A20%7C%2a%7C
广州彼家公寓,¥883起,/hotel/hoteldetail?hotelId=63519247&inDate=2022-07-25&outDate=2022-07-26&traceToken=%7C%2a%7CcityId%3A2001%7C%2a%7CqId%3A8c413be0-3f26-4a7e-a1aa-67cc5204dafa%7C%2a%7Cst%3Acity%7C%2a%7CsId%3A2001%7C%2a%7Cscene_ids%3A0%7C%2a%7Cpos%3A10%7C%2a%7ChId%3A63519247%7C%2a%7CTp%3Adefault%7C%2a%7Cpage_index%3A50%7C%2a%7Cpage_size%3A20%7C%2a%7C
宿云雅居国际公寓(广州北京路捷登都会店),¥340起,/hotel/hoteldetail?hotelId=65129207&inDate=2022-07-25&outDate=2022-07-26&traceToken=%7C%2a%7CcityId%3A2001%7C%2a%7CqId%3A8c413be0-3f26-4a7e-a1aa-67cc5204dafa%7C%2a%7Cst%3Acity%7C%2a%7CsId%3A2001%7C%2a%7Cscene_ids%3A0%7C%2a%7Cpos%3A11%7C%2a%7ChId%3A65129207%7C%2a%7CTp%3Adefault%7C%2a%7Cpage_index%3A50%7C%2a%7Cpage_size%3A20%7C%2a%7C
城市便捷酒店(广州石沙路石井地铁站店),¥144起,/hotel/hoteldetail?hotelId=90668771&inDate=2022-07-25&outDate=2022-07-26&traceToken=%7C%2a%7CcityId%3A2001%7C%2a%7CqId%3A8c413be0-3f26-4a7e-a1aa-67cc5204dafa%7C%2a%7Cst%3Acity%7C%2a%7CsId%3A2001%7C%2a%7Cscene_ids%3A0%7C%2a%7Cpos%3A12%7C%2a%7ChId%3A90668771%7C%2a%7CTp%3Adefault%7C%2a%7Cpage_index%3A50%7C%2a%7Cpage_size%3A20%7C%2a%7C
易成国际公寓(广州北京路公园前地铁站店),¥317起,/hotel/hoteldetail?hotelId=92143954&inDate=2022-07-25&outDate=2022-07-26&traceToken=%7C%2a%7CcityId%3A2001%7C%2a%7CqId%3A8c413be0-3f26-4a7e-a1aa-67cc5204dafa%7C%2a%7Cst%3Acity%7C%2a%7CsId%3A2001%7C%2a%7Cscene_ids%3A0%7C%2a%7Cpos%3A13%7C%2a%7ChId%3A92143954%7C%2a%7CTp%3Adefault%7C%2a%7Cpage_index%3A50%7C%2a%7Cpage_size%3A20%7C%2a%7C
梵源酒店(广州珠江新城店),¥415起,/hotel/hoteldetail?hotelId=12001365&inDate=2022-07-25&outDate=2022-07-26&traceToken=%7C%2a%7CcityId%3A2001%7C%2a%7CqId%3A8c413be0-3f26-4a7e-a1aa-67cc5204dafa%7C%2a%7Cst%3Acity%7C%2a%7CsId%3A2001%7C%2a%7Cscene_ids%3A0%7C%2a%7Cpos%3A14%7C%2a%7ChId%3A12001365%7C%2a%7CTp%3Adefault%7C%2a%7Cpage_index%3A50%7C%2a%7Cpage_size%3A20%7C%2a%7C
文星酒店(广州新市百信广场店),¥128起,/hotel/hoteldetail?hotelId=91087332&inDate=2022-07-25&outDate=2022-07-26&traceToken=%7C%2a%7CcityId%3A2001%7C%2a%7CqId%3A8c413be0-3f26-4a7e-a1aa-67cc5204dafa%7C%2a%7Cst%3Acity%7C%2a%7CsId%3A2001%7C%2a%7Cscene_ids%3A0%7C%2a%7Cpos%3A15%7C%2a%7ChId%3A91087332%7C%2a%7CTp%3Adefault%7C%2a%7Cpage_index%3A50%7C%2a%7Cpage_size%3A20%7C%2a%7C
广州航程无忧(新白云国际机场一店),¥93起,/hotel/hoteldetail?hotelId=92829805&inDate=2022-07-25&outDate=2022-07-26&traceToken=%7C%2a%7CcityId%3A2001%7C%2a%7CqId%3A8c413be0-3f26-4a7e-a1aa-67cc5204dafa%7C%2a%7Cst%3Acity%7C%2a%7CsId%3A2001%7C%2a%7Cscene_ids%3A0%7C%2a%7Cpos%3A16%7C%2a%7ChId%3A92829805%7C%2a%7CTp%3Adefault%7C%2a%7Cpage_index%3A50%7C%2a%7Cpage_size%3A20%7C%2a%7C
广州品晶铂林国际公寓,¥304起,/hotel/hoteldetail?hotelId=42001504&inDate=2022-07-25&outDate=2022-07-26&traceToken=%7C%2a%7CcityId%3A2001%7C%2a%7CqId%3A8c413be0-3f26-4a7e-a1aa-67cc5204dafa%7C%2a%7Cst%3Acity%7C%2a%7CsId%3A2001%7C%2a%7Cscene_ids%3A0%7C%2a%7Cpos%3A17%7C%2a%7ChId%3A42001504%7C%2a%7CTp%3Adefault%7C%2a%7Cpage_index%3A50%7C%2a%7Cpage_size%3A20%7C%2a%7C
友和酒店(广州东站店),¥553起,/hotel/hoteldetail?hotelId=52001101&inDate=2022-07-25&outDate=2022-07-26&traceToken=%7C%2a%7CcityId%3A2001%7C%2a%7CqId%3A8c413be0-3f26-4a7e-a1aa-67cc5204dafa%7C%2a%7Cst%3Acity%7C%2a%7CsId%3A2001%7C%2a%7Cscene_ids%3A0%7C%2a%7Cpos%3A18%7C%2a%7ChId%3A52001101%7C%2a%7CTp%3Adefault%7C%2a%7Cpage_index%3A50%7C%2a%7Cpage_size%3A20%7C%2a%7C
微八逸居酒店(广州火车站店),¥224起,/hotel/hoteldetail?hotelId=02001093&inDate=2022-07-25&outDate=2022-07-26&traceToken=%7C%2a%7CcityId%3A2001%7C%2a%7CqId%3A8c413be0-3f26-4a7e-a1aa-67cc5204dafa%7C%2a%7Cst%3Acity%7C%2a%7CsId%3A2001%7C%2a%7Cscene_ids%3A0%7C%2a%7Cpos%3A19%7C%2a%7ChId%3A2001093%7C%2a%7CTp%3Adefault%7C%2a%7Cpage_index%3A50%7C%2a%7Cpage_size%3A20%7C%2a%7C
